"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"nik","spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1978-11-10","https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6","1","12","209413","","false","85","GBUM71029610","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:31Z","classic rock,glam rock,rock","0.559","0.868","5","-5.276","1","0.17","0.0475","0.000176","0.776","0.609","156.295","4","","EMI","C © 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:5vdp5UmvTsnMEMESIF2Ym7","Another One Bites The Dust - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1980-06-27","https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba","1","3","214653","","false","84","GBUM71029605","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:35Z","classic rock,glam rock,rock","0.933","0.528","5","-6.472","0","0.161","0.112","0.312","0.163","0.754","109.967","4","","EMI","C © 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:1AhDOtG9vPSOmsWgNW0BEY","Bohemian Rhapsody - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:1TSZDcvlPtAnekTaItI3qO","A Night At The Opera (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1975-11-21","https://i.scdn.co/image/ab67616d0000b273a461aa96bd9a8fcd0a492aee","1","11","354320","","false","0","GBUM71029604","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:39Z","classic rock,glam rock,rock","0.414","0.404","0","-9.928","0","0.0499","0.271","0","0.3","0.224","71.105","4","","Universal Music Group","C © 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:2fuCquhmrzHpu5xcA1ci9x","Under Pressure - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d, spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","Queen, David Bowie","spotify:album:6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1982-05-03","https://i.scdn.co/image/ab67616d0000b273d254ca497999ae980a5a38c5","1","11","248440","","false","83","GBUM71029622","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:46Z","classic rock,glam rock,rock,art rock,classic rock,glam rock,permanent wave,rock","0.671","0.712","2","-7.815","1","0.0476","0.429","0","0.103","0.462","113.805","4","","EMI","C © 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Raincloud Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:4pbJqGIASGPr0ZpGpnWkDn","We Will Rock You - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1977-10-28","https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8","1","1","122066","","false","80","GBUM71029618","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:54Z","classic rock,glam rock,rock","0.692","0.497","2","-7.316","1","0.119","0.676","0","0.259","0.475","81.308","4","","EMI","C © 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:1lCRw5FEZ1gPDNPzy1K4zW","We Are The Champions - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1977-10-28","https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8","1","2","179200","","false","76","GBUM71029619","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:07:59Z","classic rock,glam rock,rock","0.268","0.459","10","-6.94","1","0.0346","0.378","0","0.118","0.175","64.177","4","","EMI","C © 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV, P ℗ 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV"
"nik","spotify:track:21e6fssct1VjjjzjM4UvwQ","L-O-V-E","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","spotify:album:2fOJRN6fzt03jPAudoIFs6","The Extraordinary","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","2014-05-27","https://i.scdn.co/image/ab67616d0000b273d3573d910223c606110398c4","1","1","153040","","false","44","USCA20401272","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:15:38Z","adult standards,lounge,soul,swing,vocal jazz","0.554","0.247","2","-11.914","1","0.063","0.761","0.0000102","0.066","0.682","77.465","4","","CAPITOL CATALOG MKT (C92)","C © 2014 Capitol Records, LLC, P This Compilation ℗ 2014 Capitol Records, LLC"
"nik","spotify:track:1VDxsFbWIVkAuv9NToHpOi","Хару мамбуру","spotify:artist:0Kdasm1DfR4WIvQJ5IpUNS","Ногу Свело!","spotify:album:2Rs6NahrPzkskNqPq7Sz6r","Сибирская любовь","spotify:artist:0Kdasm1DfR4WIvQJ5IpUNS","Ногу Свело!","1995-12-06","https://i.scdn.co/image/ab67616d0000b27305611acb52a6e8bbb9b23e40","1","11","225533","https://p.scdn.co/mp3-preview/ed990d241d8a98acf0b94ce1d5f5da82a2d4b89b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","QMBZ91333975","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:17:53Z","","0.642","0.566","6","-12.985","0","0.0428","0.081","0.467","0.159","0.909","145.82","4","","Max Incubator","C 1995 Max Incubator, P 1995 Max Incubator"
"nik","spotify:track:6nnacTL5on2aVsRhVDNUSo","Through the Fire and Flames","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","spotify:album:5hzFLt9DwW1RXr7omvS4B5","Inhuman Rampage","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","2006-05-23","https://i.scdn.co/image/ab67616d0000b273cea77df9a1b71d4299ef4ea2","1","1","441560","https://p.scdn.co/mp3-preview/6bb25d181b5ec9d10874794d95dc063db3ccf63c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBAJE0508258","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:24:23Z","british power metal,fantasy metal,metal,power metal,speed metal","0.113","0.951","0","-4.743","0","0.129","0.00176","0.00718","0.334","0.139","200.024","4","","Roadrunner Records","C © 2006 Sanctuary Records Group Ltd., P ℗ 2006 Sanctuary Records Group Ltd."
"nik","spotify:track:54qLvjXQTzfyeapJVOEE1n","Thunder","spotify:artist:01amjyTlohCQrBLbM1scoO","Distrion","spotify:album:5s1MrNntXX5JA3EJXjDG87","Ninety9lives 97: Level Up","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-12-05","https://i.scdn.co/image/ab67616d0000b27333cfb5cf418389541a55aff4","1","22","202509","","false","0","TCACK1507755","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:25:35Z","gaming edm","0.6","0.821","0","-7.283","0","0.038","0.0936","0.718","0.166","0.193","128.022","4","","Ninety9Lives","C 2015 Ninety9Lives, P 2015 Ninety9Lives"
"nik","spotify:track:3MrRksHupTVEQ7YbA0FsZK","The Final Countdown","spotify:artist:7Js6Lde8thlIHXggv2SCBz","Europe","spotify:album:5Jkd47JEaCU1g4DcGBnHm3","The Final Countdown (Expanded Edition)","spotify:artist:7Js6Lde8thlIHXggv2SCBz","Europe","1986","https://i.scdn.co/image/ab67616d0000b2732d925cec3072ed1b74e5188f","1","1","310333","https://p.scdn.co/mp3-preview/eaa4589de811f47326f5a15013ed58bd62a9e96a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM18600196","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-10T00:31:42Z","album rock,glam metal,hard rock,rock,swedish hard rock,swedish melodic rock","0.529","0.843","6","-6.908","0","0.0616","0.0628","0.000827","0.0608","0.188","117.662","4","","Portrait/Epic/Legacy","P (P) 1986, 1987 Sony Music Entertainment Inc."
"nik","spotify:track:3RznzRnsl8mzP63l4AF2M7","Dream Sweet in Sea Major","spotify:artist:2FRXiAz5Uz78LLLSwEUhLt","Miracle Musical","spotify:album:1CbtBQqibzdxhmpiLD7vzN","Hawaii: Part II","spotify:artist:2FRXiAz5Uz78LLLSwEUhLt","Miracle Musical","2012-12-12","https://i.scdn.co/image/ab67616d0000b27339c36c6a7d02d0dae5476ff7","1","11","420012","https://p.scdn.co/mp3-preview/442fa3281cb9095780b16be689d58960cecee5ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","TCACB1435460","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-13T23:37:37Z","pov: indie","0.341","0.426","0","-11.194","1","0.0416","0.919","0.0673","0.106","0.187","169.986","4","","ミラクルミュージカル","C 2012 ミラクルミュージカル, P 2012 ミラクルミュージカル"
"nik","spotify:track:5l7TSUNrjx52jOctJe7oVf","Человек и кошка","spotify:artist:1t3WsOP0u00h6TOqPRZUzX","Nol","spotify:album:4rf8ZUJbLef53T9W1DVs3w","Песня о безответной любви к родине","spotify:artist:1t3WsOP0u00h6TOqPRZUzX","Nol","1991-01-01","https://i.scdn.co/image/ab67616d0000b2730e3f291d8342636f56001a07","1","9","234666","https://p.scdn.co/mp3-preview/37662374b9d63b3ba72dd9b6373cd52b658ca991?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","RUB421304824","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-14T22:08:48Z","classic russian rock,russian rock","0.486","0.51","9","-7.616","0","0.0253","0.368","0","0.108","0.65","92.069","4","","Первое музыкальное Издательство","C 2016 Первое музыкальное Издательство, P 2016 Первое музыкальное Издательство"
"nik","spotify:track:0TwYLq5uiFVM9T8bEPn6lV","Antoshka","spotify:artist:44SKS3ZqV3I5sPoYgIYgcL","Group Toddlers","spotify:album:37FwEPiazvRjg62V1rklrD","Song's for Mam","spotify:artist:44SKS3ZqV3I5sPoYgIYgcL","Group Toddlers","2014-02-23","https://i.scdn.co/image/ab67616d0000b273a0459e0a2170fef1ae391ab2","1","15","138370","","false","0","GBLPF0015321","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-14T22:09:29Z","","0.648","0.456","5","-11.424","1","0.28","0.714","0.000016","0.17","0.762","117.224","4","","Russian Shanson","C 2014 GMC"
"nik","spotify:track:1FlJs6Dlbin7AJbNfI7OH0","Kalinka","spotify:artist:4yNluGAiPbYXLwlA9KspbG","The Red Army Choir","spotify:album:4S1ucVsqGX2t2tZxls9DiQ","The Best Of The Red Army Choir","spotify:artist:4yNluGAiPbYXLwlA9KspbG","The Red Army Choir","2002-06-25","https://i.scdn.co/image/ab67616d0000b2735685c2923266c98df74f3f45","1","1","267786","","false","0","GBAJC0203794","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T02:45:48Z","musique militaire,russian folk","0.3","0.481","7","-11.544","0","0.0676","0.861","0.395","0.0757","0.15","136.435","5","","Silva Screen Records","C 2002 Silva America, P 2002 Silva America"
"nik","spotify:track:65uoaqX5qcjXZRheAj1qQT","Dernière danse","spotify:artist:0FEJqmeLRzsXj8hgcZaAyB","Indila","spotify:album:1r7XjAgjwlakmXC2GbPXjH","Mini World","spotify:artist:0FEJqmeLRzsXj8hgcZaAyB","Indila","2014-01-01","https://i.scdn.co/image/ab67616d0000b2734ae8ff731c49965bf2083405","1","1","213493","","false","80","FRUM71301049","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T02:47:45Z","french pop","0.669","0.449","0","-7.658","0","0.0489","0.184","0","0.0729","0.327","114.926","4","","Universal Music Division Island Def Jam","C © 2014 Island Def Jam, P ℗ 2014 Island Def Jam"
"nik","spotify:track:7dUCFnaGSWLH6SdDP08NLP","Enormous Penis","spotify:artist:4rIDY3ojaWd7Z9ky9SFc1g","Da Vinci's Notebook","spotify:album:4TP4fxDJUhtN1DrQRAnG7C","Brontosaurus","spotify:artist:4rIDY3ojaWd7Z9ky9SFc1g","Da Vinci's Notebook","2002","https://i.scdn.co/image/ab67616d0000b273bb2a0b1810640a0cb50c1a7f","1","10","164933","https://p.scdn.co/mp3-preview/e77237d281bd927ca65884a51cc6cedb2af2d320?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US4XR0654510","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T02:55:46Z","barbershop,comic","0.7","0.341","4","-9.454","1","0.0955","0.738","0","0.345","0.567","118.958","4","","Uncle Buford Records","C 2002 Uncle Buford Records"
"nik","spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","Iris","spotify:artist:2sil8z5kiy4r76CRTXxBCA","The Goo Goo Dolls","spotify:album:4UMjBXcRqIgMZ1XumU2x5T","Dizzy up the Girl","spotify:artist:2sil8z5kiy4r76CRTXxBCA","The Goo Goo Dolls","1998-09-11","https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca","1","11","289533","https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USWB19800160","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T02:58:53Z","neo mellow,permanent wave,pop rock,post-grunge","0.315","0.715","11","-8.072","0","0.0362","0.00125","0.00000797","0.0942","0.497","155.925","3","","Warner Records","C © 1998 Warner Records Inc., P ℗ 1998 Warner Records Inc."
"nik","spotify:track:4m7p2dejJrMiiA1vg8LDPK","Moskau","spotify:artist:1g1nVvle9qO9AWIUWYvPAP","Dschinghis Khan","spotify:album:5Vi28u2YzzR0X5OGszHajc","Evo Mix","spotify:artist:1g1nVvle9qO9AWIUWYvPAP, spotify:artist:1YtbaDXlnc2YMDeOqO4lmq, spotify:artist:04Hrgux8cIaNJKUAX7WwJN","Dschinghis Khan, C.C. Catch, Mafikizolo","2013-07-02","https://i.scdn.co/image/ab67616d0000b273d3184a74ad5712d493c4ab3c","1","3","271960","https://p.scdn.co/mp3-preview/cbf7893be9c902903e7585e2f869b84447c6a3f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ushm21381229","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T02:59:55Z","classic schlager","0.784","0.782","5","-7.23","0","0.0348","0.0858","0.0000229","0.103","0.888","131.286","4","","Various Artists","C 2013 Various Artists, P 2013 Various Artists"
"nik","spotify:track:6eK8w03fpamKduCIDdNcFP","The Dragonborn Comes - Extended Version","spotify:artist:6qFEVczpjXakMuKcI5BBdc","Malukah","spotify:album:2cDq5ekTXTQZVCAXsJ6krm","The Dragonborn Comes (From ""The Elder Scrolls V: Skyrim"")","spotify:artist:6qFEVczpjXakMuKcI5BBdc","Malukah","2017-07-30","https://i.scdn.co/image/ab67616d0000b2735d949f945626c1ae039016db","1","8","182013","","false","0","QZ22B1820170","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T03:06:09Z","scorecore","0.344","0.244","1","-13.145","0","0.0338","0.927","0.0000377","0.113","0.155","176.892","3","","Malukah","C 2017 Malukah, P 2017 Malukah"
"nik","spotify:track:5p7ujcrUXASCNwRaWNHR1C","Without Me","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:0zzrCTzvL4ZmR42xF46Afm","Without Me","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2018-10-04","https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559","1","1","201660","","true","76","USUM71813499","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T03:07:13Z","electropop,etherpop,indie poptimism,pop","0.752","0.488","6","-7.05","1","0.0705","0.297","0.00000911","0.0936","0.533","136.041","4","","Capitol Records","C © 2018 Capitol Records, LLC, P ℗ 2018 Capitol Records, LLC"
"nik","spotify:track:2AMHDHBuhSvcEhbv5IVSB1","The Rocky Road To Dublin","spotify:artist:6wXjctGBzxkT0ghwfQ8FC0","The High Kings","spotify:album:4EDaQ3qQ8vglXgSi5sQm2A","The High Kings","spotify:artist:6wXjctGBzxkT0ghwfQ8FC0","The High Kings","2008-01-01","https://i.scdn.co/image/ab67616d0000b27379469ad2979872c3fe41c3ad","1","5","196720","","false","51","USNPD0800024","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T03:14:16Z","celtic,celtic rock,irish folk,irish pub song","0.815","0.692","2","-7.694","1","0.172","0.468","0","0.0721","0.72","134.623","3","","Angel Records","C © 2008 High Kings Ltd, P ℗ 2008 High Kings Ltd"
"nik","spotify:track:4w7RuuQAVP0JXlAom3z1aC","Wonderwall","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:5VkPS9sK4VYUUeHG0icQmI","Stop The Clocks","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2006-11-20","https://i.scdn.co/image/ab67616d0000b27329f951c74e9cbfffeb7b52f9","1","6","258079","","false","0","GBAAW9500189","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T03:17:08Z","beatlesque,britpop,madchester,permanent wave,rock","0.41","0.893","6","-4.347","0","0.0342","0.000714","0","0.202","0.688","174.648","4","","Big Brother Recordings, Ltd.","C 2006 Big Brother Recordings, P 2006 Big Brother Recordings"
"nik","spotify:track:3298yRJKPcCndQdNiTZKIo","Sweet Caroline","spotify:artist:7mEIug7XUlQHikrFxjTWes","Neil Diamond","spotify:album:0qtV1svcPG2MmN9Meo6ZZu","Sweet Caroline","spotify:artist:7mEIug7XUlQHikrFxjTWes","Neil Diamond","1987-06-29","https://i.scdn.co/image/ab67616d0000b27324a7a29995788b14be2dd0f1","1","13","203573","","false","0","USWWW0130327","spotify:user:8lkexxcvtms0ifzy4tb3sz5za","2018-11-16T03:17:38Z","adult standards,brill building pop,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock","0.538","0.127","11","-16.057","1","0.0284","0.589","0.00017","0.238","0.527","62.829","4","","Universal Music Group","C © 1987 Geffen Records, P ℗ 1987 Geffen Records"
